"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2016-01-01,1500
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2017-01-01,1500
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2018-01-01,1000
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2019-01-01,1080
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2020-01-01,1040
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2021-01-01,891
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2022-01-01,838.7
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2023-01-01,1016
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2024-01-01,943
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","06","BUENOS AIRES",2025-01-01,865
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","10","CATAMARCA",2014-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","10","CATAMARCA",2015-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","10","CATAMARCA",2016-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","10","CATAMARCA",2017-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","10","CATAMARCA",2018-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","10","CATAMARCA",2019-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","10","CATAMARCA",2020-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","10","CATAMARCA",2021-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","10","CATAMARCA",2022-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","10","CATAMARCA",2023-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","10","CATAMARCA",2024-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","10","CATAMARCA",2025-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","14","CORDOBA",2014-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","14","CORDOBA",2015-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","14","CORDOBA",2016-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","14","CORDOBA",2017-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","14","CORDOBA",2018-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","14","CORDOBA",2019-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","14","CORDOBA",2020-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","14","CORDOBA",2021-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","14","CORDOBA",2022-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","14","CORDOBA",2023-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","14","CORDOBA",2024-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","14","CORDOBA",2025-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","18","CORRIENTES",2014-01-01,550
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","18","CORRIENTES",2015-01-01,550
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","18","CORRIENTES",2016-01-01,850
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","18","CORRIENTES",2017-01-01,850
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","18","CORRIENTES",2018-01-01,600
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","18","CORRIENTES",2019-01-01,396
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","18","CORRIENTES",2020-01-01,396
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","18","CORRIENTES",2021-01-01,312
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","18","CORRIENTES",2022-01-01,595.7
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","18","CORRIENTES",2023-01-01,542
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","18","CORRIENTES",2024-01-01,530
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","18","CORRIENTES",2025-01-01,557
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","22","CHACO",2014-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","22","CHACO",2015-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","22","CHACO",2016-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","22","CHACO",2017-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","22","CHACO",2018-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","22","CHACO",2019-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","22","CHACO",2020-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","22","CHACO",2021-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","22","CHACO",2022-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","22","CHACO",2023-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","22","CHACO",2024-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","22","CHACO",2025-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","26","CHUBUT",2014-01-01,13500
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","26","CHUBUT",2015-01-01,14200
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","26","CHUBUT",2016-01-01,13700
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","26","CHUBUT",2017-01-01,13700
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","26","CHUBUT",2018-01-01,13700
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","26","CHUBUT",2019-01-01,13230
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","26","CHUBUT",2020-01-01,13230
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","26","CHUBUT",2021-01-01,13072
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","26","CHUBUT",2022-01-01,11320.3
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","26","CHUBUT",2023-01-01,10091
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","26","CHUBUT",2024-01-01,9489
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","26","CHUBUT",2025-01-01,9061
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2014-01-01,200
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2015-01-01,300
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2016-01-01,450
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2017-01-01,450
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2018-01-01,450
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2019-01-01,180
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2020-01-01,180
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2021-01-01,391
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2022-01-01,713.5
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2023-01-01,694
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2024-01-01,657
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","30","ENTRE RIOS",2025-01-01,692
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","34","FORMOSA",2014-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","34","FORMOSA",2015-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","34","FORMOSA",2016-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","34","FORMOSA",2017-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","34","FORMOSA",2018-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","34","FORMOSA",2019-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","34","FORMOSA",2020-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","34","FORMOSA",2021-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","34","FORMOSA",2022-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","34","FORMOSA",2023-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","34","FORMOSA",2024-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","34","FORMOSA",2025-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","38","JUJUY",2014-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","38","JUJUY",2015-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","38","JUJUY",2016-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","38","JUJUY",2017-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","38","JUJUY",2018-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","38","JUJUY",2019-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","38","JUJUY",2020-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","38","JUJUY",2021-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","38","JUJUY",2022-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","38","JUJUY",2023-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","38","JUJUY",2024-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","38","JUJUY",2025-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","42","LA PAMPA",2014-01-01,200
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","42","LA PAMPA",2015-01-01,200
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","42","LA PAMPA",2016-01-01,250
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","42","LA PAMPA",2017-01-01,250
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","42","LA PAMPA",2018-01-01,250
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","42","LA PAMPA",2019-01-01,230
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","42","LA PAMPA",2020-01-01,230
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","42","LA PAMPA",2021-01-01,100
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","42","LA PAMPA",2022-01-01,201
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","42","LA PAMPA",2023-01-01,208
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","42","LA PAMPA",2024-01-01,186
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","42","LA PAMPA",2025-01-01,192
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","46","LA RIOJA",2014-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","46","LA RIOJA",2015-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","46","LA RIOJA",2016-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","46","LA RIOJA",2017-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","46","LA RIOJA",2018-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","46","LA RIOJA",2019-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","46","LA RIOJA",2020-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","46","LA RIOJA",2021-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","46","LA RIOJA",2022-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","46","LA RIOJA",2023-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","46","LA RIOJA",2024-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","46","LA RIOJA",2025-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","50","MENDOZA",2014-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","50","MENDOZA",2015-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","50","MENDOZA",2016-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","50","MENDOZA",2017-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","50","MENDOZA",2018-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","50","MENDOZA",2019-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","50","MENDOZA",2020-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","50","MENDOZA",2021-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","50","MENDOZA",2022-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","50","MENDOZA",2023-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","50","MENDOZA",2024-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","50","MENDOZA",2025-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","54","MISIONES",2014-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","54","MISIONES",2015-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","54","MISIONES",2016-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","54","MISIONES",2017-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","54","MISIONES",2018-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","54","MISIONES",2019-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","54","MISIONES",2020-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","54","MISIONES",2021-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","54","MISIONES",2022-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","54","MISIONES",2023-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","54","MISIONES",2024-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","54","MISIONES",2025-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","58","NEUQUEN",2014-01-01,250
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","58","NEUQUEN",2015-01-01,300
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","58","NEUQUEN",2016-01-01,400
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","58","NEUQUEN",2017-01-01,400
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","58","NEUQUEN",2018-01-01,500
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","58","NEUQUEN",2019-01-01,581
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","58","NEUQUEN",2020-01-01,581
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","58","NEUQUEN",2021-01-01,0
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","58","NEUQUEN",2022-01-01,495
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","58","NEUQUEN",2023-01-01,414
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","58","NEUQUEN",2024-01-01,414
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","58","NEUQUEN",2025-01-01,558
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2014-01-01,3600
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2015-01-01,3250
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2016-01-01,4200
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2017-01-01,4200
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2018-01-01,4200
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2019-01-01,3900
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2020-01-01,3900
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2021-01-01,3276
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2022-01-01,3765
1,"Ovinos - Lana y Carne",11,"Lana sucia fina","Producción por finura","tn","FLA","Anual","Nacional","PROVINCIA","62","RIO NEGRO",2023-01-01,3062
